h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorvance
1.87000e+00,5.02450e-01,9.99684e-01,1.60107e-05,2.99510e-04
1.87000e+00,5.02625e-01,9.99888e-01,4.08919e-06,1.07429e-04
1.87000e+00,5.02800e-01,9.99904e-01,2.17187e-06,9.35810e-05
1.87000e+00,5.02975e-01,9.99911e-01,1.47788e-06,8.73953e-05
1.87000e+00,5.03150e-01,9.99917e-01,1.13882e-06,8.22254e-05
1.87000e+00,5.03325e-01,9.99922e-01,9.44217e-07,7.74746e-05
1.87000e+00,5.03500e-01,9.99926e-01,8.20492e-07,7.30516e-05
1.87000e+00,5.03675e-01,9.99930e-01,7.36011e-07,6.89142e-05
1.87000e+00,5.03850e-01,9.99934e-01,6.75251e-07,6.50439e-05
1.87000e+00,5.04025e-01,9.99938e-01,6.29822e-07,6.14362e-05
1.87000e+00,5.04200e-01,9.99941e-01,5.94904e-07,5.81097e-05
1.87000e+00,5.04375e-01,9.99944e-01,5.67620e-07,5.51053e-05
1.87000e+00,5.04550e-01,9.99947e-01,5.46252e-07,5.24851e-05
1.87000e+00,5.04725e-01,9.99949e-01,5.29843e-07,5.03296e-05
1.87000e+00,5.04900e-01,9.99951e-01,5.17988e-07,4.87324e-05
1.87000e+00,5.05075e-01,9.99952e-01,5.10711e-07,4.77923e-05
1.87000e+00,5.05250e-01,9.99952e-01,5.08389e-07,4.76011e-05
1.87000e+00,5.05425e-01,9.99951e-01,5.11689e-07,4.82287e-05
1.87000e+00,5.05600e-01,9.99950e-01,5.21551e-07,4.97066e-05
1.87000e+00,5.05775e-01,9.99947e-01,5.39248e-07,5.20093e-05
1.87000e+00,5.05950e-01,9.99944e-01,5.66603e-07,5.50479e-05
1.87000e+00,5.06125e-01,9.99941e-01,6.06478e-07,5.86681e-05
1.87000e+00,5.06300e-01,9.99937e-01,6.63558e-07,6.26602e-05
1.87000e+00,5.06475e-01,9.99932e-01,7.45312e-07,6.67783e-05
1.87000e+00,5.06650e-01,9.99928e-01,8.62543e-07,7.07546e-05
1.87000e+00,5.06825e-01,9.99925e-01,1.02834e-06,7.42984e-05
1.87000e+00,5.07000e-01,9.99922e-01,1.25416e-06,7.70873e-05
1.87000e+00,5.07175e-01,9.99920e-01,1.54414e-06,7.87922e-05
1.87000e+00,5.07350e-01,9.99919e-01,1.89323e-06,7.91879e-05
1.87000e+00,5.07525e-01,9.99919e-01,2.29548e-06,7.83205e-05
1.87000e+00,5.07700e-01,9.99921e-01,2.76152e-06,7.66195e-05
1.87000e+00,5.07875e-01,9.99922e-01,3.33974e-06,7.49096e-05
1.87000e+00,5.08050e-01,9.99921e-01,4.15246e-06,7.45031e-05
1.87000e+00,5.08225e-01,9.99917e-01,5.52022e-06,7.79129e-05
1.87000e+00,5.08400e-01,9.99899e-01,8.60079e-06,9.25650e-05
1.87000e+00,5.08575e-01,9.99819e-01,2.10808e-05,1.59936e-04
1.87000e+00,5.08750e-01,9.98215e-01,3.15559e-04,1.46944e-03
1.87000e+00,5.08925e-01,9.98758e-01,3.07614e-04,9.34337e-04
1.87000e+00,5.09100e-01,9.99438e-01,1.65807e-04,3.96388e-04
1.87000e+00,5.09275e-01,9.98604e-01,4.77574e-04,9.17957e-04
1.87000e+00,5.09450e-01,9.75639e-01,8.98274e-03,1.53781e-02
1.87000e+00,5.09625e-01,9.98818e-01,1.48477e-04,1.03377e-03
1.87000e+00,5.09800e-01,9.85819e-01,2.45646e-05,1.41560e-02
1.87000e+00,5.09975e-01,9.97803e-01,2.70510e-05,2.16979e-03
1.87000e+00,5.10150e-01,9.99532e-01,1.29449e-05,4.55493e-04
1.87000e+00,5.10325e-01,9.99794e-01,7.81386e-06,1.98213e-04
1.87000e+00,5.10500e-01,9.99881e-01,5.28877e-06,1.13978e-04
1.87000e+00,5.10675e-01,9.99918e-01,3.88127e-06,7.81200e-05
1.87000e+00,5.10850e-01,9.99934e-01,3.05898e-06,6.25518e-05
1.87000e+00,5.11025e-01,9.99939e-01,2.60973e-06,5.84839e-05
1.87000e+00,5.11200e-01,9.99934e-01,2.48853e-06,6.35349e-05
1.87000e+00,5.11375e-01,9.99916e-01,2.88186e-06,8.11568e-05
1.87000e+00,5.11550e-01,9.99853e-01,5.15278e-06,1.41849e-04
1.87000e+00,5.11725e-01,9.98682e-01,5.29825e-05,1.26523e-03
1.87000e+00,5.11900e-01,9.99698e-01,9.85597e-06,2.91962e-04
1.87000e+00,5.12075e-01,9.99905e-01,1.54683e-06,9.36729e-05
1.87000e+00,5.12250e-01,9.99922e-01,7.10118e-07,7.70072e-05
1.87000e+00,5.12425e-01,9.99926e-01,4.75874e-07,7.37881e-05
1.87000e+00,5.12600e-01,9.99927e-01,3.74492e-07,7.21616e-05
1.87000e+00,5.12775e-01,9.99930e-01,3.16982e-07,6.99513e-05
1.87000e+00,5.12950e-01,9.99933e-01,2.78144e-07,6.67172e-05
1.87000e+00,5.13125e-01,9.99937e-01,2.49198e-07,6.25092e-05
1.87000e+00,5.13300e-01,9.99942e-01,2.26754e-07,5.75476e-05
1.87000e+00,5.13475e-01,9.99948e-01,2.09451e-07,5.21138e-05
1.87000e+00,5.13650e-01,9.99953e-01,1.96696e-07,4.65103e-05
1.87000e+00,5.13825e-01,9.99959e-01,1.88078e-07,4.10671e-05
1.87000e+00,5.14000e-01,9.99964e-01,1.82903e-07,3.62042e-05
1.87500e+00,5.00000e-01,9.99906e-01,1.68415e-06,9.22892e-05
1.87500e+00,5.00175e-01,9.99908e-01,1.42855e-06,9.02782e-05
1.87500e+00,5.00350e-01,9.99908e-01,1.23733e-06,9.05369e-05
1.87500e+00,5.00525e-01,9.99906e-01,1.09345e-06,9.27755e-05
1.87500e+00,5.00700e-01,9.99902e-01,9.85668e-07,9.69925e-05
1.87500e+00,5.00875e-01,9.99896e-01,9.06775e-07,1.03477e-04
1.87500e+00,5.01050e-01,9.99886e-01,8.52999e-07,1.12992e-04
1.87500e+00,5.01225e-01,9.99872e-01,8.24537e-07,1.27305e-04
1.87500e+00,5.01400e-01,9.99849e-01,8.27865e-07,1.50592e-04
1.87500e+00,5.01575e-01,9.99805e-01,8.82648e-07,1.93804e-04
1.87500e+00,5.01750e-01,9.99707e-01,1.04553e-06,2.91463e-04
1.87500e+00,5.01925e-01,9.99403e-01,1.52483e-06,5.95485e-04
1.87500e+00,5.02100e-01,9.97511e-01,3.79725e-06,2.48561e-03
1.87500e+00,5.02275e-01,9.66543e-01,2.20354e-05,3.34351e-02
1.87500e+00,5.02450e-01,9.97677e-01,5.18589e-07,2.32201e-03
1.87500e+00,5.02625e-01,9.98963e-01,9.74506e-07,1.03618e-03
1.87500e+00,5.02800e-01,9.98664e-01,8.77913e-06,1.32734e-03
1.87500e+00,5.02975e-01,9.96376e-01,1.29212e-04,3.49485e-03
1.87500e+00,5.03150e-01,9.99869e-01,6.45785e-06,1.24542e-04
1.87500e+00,5.03325e-01,9.99910e-01,2.54258e-06,8.74321e-05
1.87500e+00,5.03500e-01,9.99919e-01,1.52602e-06,7.96334e-05
1.87500e+00,5.03675e-01,9.99925e-01,1.09923e-06,7.42241e-05
1.87500e+00,5.03850e-01,9.99930e-01,8.75149e-07,6.93938e-05
1.87500e+00,5.04025e-01,9.99934e-01,7.41702e-07,6.49681e-05
1.87500e+00,5.04200e-01,9.99938e-01,6.56054e-07,6.09408e-05
1.87500e+00,5.04375e-01,9.99942e-01,5.98813e-07,5.73371e-05
1.87500e+00,5.04550e-01,9.99945e-01,5.60157e-07,5.42035e-05
1.87500e+00,5.04725e-01,9.99948e-01,5.34728e-07,5.16056e-05
1.87500e+00,5.04900e-01,9.99950e-01,5.19471e-07,4.96248e-05
1.87500e+00,5.05075e-01,9.99951e-01,5.12626e-07,4.83502e-05
1.87500e+00,5.05250e-01,9.99952e-01,5.13196e-07,4.78663e-05
1.87500e+00,5.05425e-01,9.99951e-01,5.20663e-07,4.82361e-05
1.87500e+00,5.05600e-01,9.99950e-01,5.34812e-07,4.94832e-05
1.87500e+00,5.05775e-01,9.99948e-01,5.55648e-07,5.15735e-05
1.87500e+00,5.05950e-01,9.99945e-01,5.83381e-07,5.44029e-05
1.87500e+00,5.06125e-01,9.99942e-01,6.18505e-07,5.77951e-05
1.87500e+00,5.06300e-01,9.99938e-01,6.61968e-07,6.15140e-05
1.87500e+00,5.06475e-01,9.99934e-01,7.15453e-07,6.52815e-05
1.87500e+00,5.06650e-01,9.99930e-01,7.81693e-07,6.88225e-05
1.87500e+00,5.06825e-01,9.99927e-01,8.64747e-07,7.18809e-05
1.87500e+00,5.07000e-01,9.99925e-01,9.69931e-07,7.42454e-05
1.87500e+00,5.07175e-01,9.99923e-01,1.10305e-06,7.57480e-05
1.87500e+00,5.07350e-01,9.99922e-01,1.26860e-06,7.62520e-05
1.87500e+00,5.07525e-01,9.99923e-01,1.46735e-06,7.56513e-05
1.87500e+00,5.07700e-01,9.99924e-01,1.69563e-06,7.39196e-05
1.87500e+00,5.07875e-01,9.99927e-01,1.94953e-06,7.12091e-05
1.87500e+00,5.08050e-01,9.99930e-01,2.23423e-06,6.79169e-05
1.87500e+00,5.08225e-01,9.99933e-01,2.57392e-06,6.46439e-05
1.87500e+00,5.08400e-01,9.99935e-01,3.02062e-06,6.21118e-05
1.87500e+00,5.08575e-01,9.99935e-01,3.67354e-06,6.12234e-05
1.87500e+00,5.08750e-01,9.99932e-01,4.74718e-06,6.35131e-05
1.87500e+00,5.08925e-01,9.99920e-01,6.84575e-06,7.28255e-05
1.87500e+00,5.09100e-01,9.99884e-01,1.25246e-05,1.03873e-04
1.87500e+00,5.09275e-01,9.99679e-01,4.53118e-05,2.75761e-04
1.87500e+00,5.09450e-01,1.30268e-01,1.70110e-01,6.99622e-01
1.87500e+00,5.09625e-01,9.99404e-01,1.46946e-04,4.48560e-04
1.87500e+00,5.09800e-01,9.99471e-01,1.50464e-04,3.78469e-04
1.87500e+00,5.09975e-01,9.97743e-01,7.71198e-04,1.48558e-03
1.87500e+00,5.10150e-01,9.96448e-01,1.09009e-03,2.46159e-03
1.87500e+00,5.10325e-01,9.97579e-01,8.44251e-05,2.33680e-03
1.87500e+00,5.10500e-01,9.83567e-01,8.54858e-05,1.63474e-02
1.87500e+00,5.10675e-01,9.99096e-01,1.84857e-05,8.85323e-04
1.87500e+00,5.10850e-01,9.99721e-01,9.51737e-06,2.69642e-04
1.87500e+00,5.11025e-01,9.99860e-01,5.91626e-06,1.33634e-04
1.87500e+00,5.11200e-01,9.99907e-01,4.09308e-06,8.85462e-05
1.87500e+00,5.11375e-01,9.99923e-01,3.07424e-06,7.35425e-05
1.87500e+00,5.11550e-01,9.99926e-01,2.49144e-06,7.19676e-05
1.87500e+00,5.11725e-01,9.99920e-01,2.19810e-06,7.80927e-05
1.87500e+00,5.11900e-01,9.99907e-01,2.18926e-06,9.12598e-05
1.87500e+00,5.12075e-01,9.99877e-01,2.76094e-06,1.19909e-04
1.87500e+00,5.12250e-01,9.99745e-01,6.85131e-06,2.48178e-04
1.87500e+00,5.12425e-01,9.92124e-01,2.87031e-04,7.58919e-03
1.87500e+00,5.12600e-01,9.99890e-01,2.61402e-06,1.07656e-04
1.87500e+00,5.12775e-01,9.99929e-01,8.89974e-07,7.04930e-05
1.87500e+00,5.12950e-01,9.99936e-01,5.51357e-07,6.38407e-05
1.87500e+00,5.13125e-01,9.99940e-01,4.17762e-07,5.99316e-05
1.87500e+00,5.13300e-01,9.99944e-01,3.43000e-07,5.59621e-05
1.87500e+00,5.13475e-01,9.99948e-01,2.92810e-07,5.16131e-05
1.87500e+00,5.13650e-01,9.99953e-01,2.55990e-07,4.70057e-05
1.87500e+00,5.13825e-01,9.99957e-01,2.27859e-07,4.23434e-05
1.87500e+00,5.14000e-01,9.99962e-01,2.05971e-07,3.78336e-05
1.88000e+00,5.00000e-01,9.99871e-01,4.12856e-06,1.24580e-04
1.88000e+00,5.00175e-01,9.99896e-01,2.59217e-06,1.01707e-04
1.88000e+00,5.00350e-01,9.99905e-01,1.90898e-06,9.26908e-05
1.88000e+00,5.00525e-01,9.99909e-01,1.50154e-06,8.92321e-05
1.88000e+00,5.00700e-01,9.99910e-01,1.22368e-06,8.88024e-05
1.88000e+00,5.00875e-01,9.99909e-01,1.01747e-06,9.03500e-05
1.88000e+00,5.01050e-01,9.99906e-01,8.53994e-07,9.33645e-05
1.88000e+00,5.01225e-01,9.99902e-01,7.17296e-07,9.76205e-05
1.88000e+00,5.01400e-01,9.99896e-01,5.98748e-07,1.03148e-04
1.88000e+00,5.01575e-01,9.99889e-01,4.94697e-07,1.10356e-04
1.88000e+00,5.01750e-01,9.99879e-01,4.05118e-07,1.20382e-04
1.88000e+00,5.01925e-01,9.99864e-01,3.32356e-07,1.35984e-04
1.88000e+00,5.02100e-01,9.99836e-01,2.79841e-07,1.63999e-04
1.88000e+00,5.02275e-01,9.99776e-01,2.51838e-07,2.23664e-04
1.88000e+00,5.02450e-01,9.99615e-01,2.58236e-07,3.84488e-04
1.88000e+00,5.02625e-01,9.98945e-01,3.55975e-07,1.05503e-03
1.88000e+00,5.02800e-01,9.88883e-01,1.95292e-06,1.11154e-02
1.88000e+00,5.02975e-01,9.94310e-01,1.90637e-06,5.68839e-03
1.88000e+00,5.03150e-01,9.98673e-01,1.70384e-06,1.32520e-03
1.88000e+00,5.03325e-01,9.99028e-01,4.88599e-06,9.66714e-04
1.88000e+00,5.03500e-01,9.94161e-01,1.26558e-04,5.71222e-03
1.88000e+00,5.03675e-01,9.99718e-01,1.69876e-05,2.65376e-04
1.88000e+00,5.03850e-01,9.99909e-01,3.76385e-06,8.68237e-05
1.88000e+00,5.04025e-01,9.99925e-01,1.87029e-06,7.28133e-05
1.88000e+00,5.04200e-01,9.99932e-01,1.24076e-06,6.66430e-05
1.88000e+00,5.04375e-01,9.99937e-01,9.53147e-07,6.17863e-05
1.88000e+00,5.04550e-01,9.99942e-01,7.98666e-07,5.76609e-05
1.88000e+00,5.04725e-01,9.99945e-01,7.08149e-07,5.42391e-05
1.88000e+00,5.04900e-01,9.99948e-01,6.53099e-07,5.15693e-05
1.88000e+00,5.05075e-01,9.99950e-01,6.19980e-07,4.97192e-05
1.88000e+00,5.05250e-01,9.99951e-01,6.01712e-07,4.87541e-05
1.88000e+00,5.05425e-01,9.99951e-01,5.94319e-07,4.87227e-05
1.88000e+00,5.05600e-01,9.99950e-01,5.95446e-07,4.96368e-05
1.88000e+00,5.05775e-01,9.99948e-01,6.03638e-07,5.14522e-05
1.88000e+00,5.05950e-01,9.99945e-01,6.17973e-07,5.40544e-05
1.88000e+00,5.06125e-01,9.99942e-01,6.37884e-07,5.72546e-05
1.88000e+00,5.06300e-01,9.99939e-01,6.63110e-07,6.07989e-05
1.88000e+00,5.06475e-01,9.99935e-01,6.93719e-07,6.43913e-05
1.88000e+00,5.06650e-01,9.99932e-01,7.30203e-07,6.77262e-05
1.88000e+00,5.06825e-01,9.99929e-01,7.73582e-07,7.05231e-05
1.88000e+00,5.07000e-01,9.99927e-01,8.25487e-07,7.25559e-05
1.88000e+00,5.07175e-01,9.99925e-01,8.88128e-07,7.36746e-05
1.88000e+00,5.07350e-01,9.99925e-01,9.64099e-07,7.38122e-05
1.88000e+00,5.07525e-01,9.99926e-01,1.05589e-06,7.29804e-05
1.88000e+00,5.07700e-01,9.99928e-01,1.16516e-06,7.12558e-05
1.88000e+00,5.07875e-01,9.99930e-01,1.29199e-06,6.87622e-05
1.88000e+00,5.08050e-01,9.99933e-01,1.43487e-06,6.56600e-05
1.88000e+00,5.08225e-01,9.99936e-01,1.59230e-06,6.21524e-05
1.88000e+00,5.08400e-01,9.99940e-01,1.76650e-06,5.85003e-05
1.88000e+00,5.08575e-01,9.99943e-01,1.96805e-06,5.50297e-05
1.88000e+00,5.08750e-01,9.99946e-01,2.21981e-06,5.21223e-05
1.88000e+00,5.08925e-01,9.99947e-01,2.56133e-06,5.02290e-05
1.88000e+00,5.09100e-01,9.99947e-01,3.06073e-06,4.99636e-05
1.88000e+00,5.09275e-01,9.99944e-01,3.85120e-06,5.23730e-05
1.88000e+00,5.09450e-01,9.99935e-01,5.25212e-06,5.97268e-05
1.88000e+00,5.09625e-01,9.99913e-01,8.28414e-06,7.85871e-05
1.88000e+00,5.09800e-01,9.99842e-01,1.82091e-05,1.39399e-04
1.88000e+00,5.09975e-01,9.99188e-01,1.22148e-04,6.89691e-04
1.88000e+00,5.10150e-01,9.97709e-01,4.46737e-04,1.84409e-03
1.88000e+00,5.10325e-01,9.99551e-01,9.72094e-05,3.51990e-04
1.88000e+00,5.10500e-01,9.99355e-01,1.63787e-04,4.80816e-04
1.88000e+00,5.10675e-01,9.93394e-01,2.35550e-03,4.25061e-03
1.88000e+00,5.10850e-01,9.97963e-01,4.30622e-04,1.60631e-03
1.88000e+00,5.11025e-01,9.90106e-01,1.08648e-04,9.78514e-03
1.88000e+00,5.11200e-01,9.97137e-01,2.53147e-05,2.83818e-03
1.88000e+00,5.11375e-01,9.99534e-01,1.20624e-05,4.54301e-04
1.88000e+00,5.11550e-01,9.99810e-01,7.45612e-06,1.82522e-04
1.88000e+00,5.11725e-01,9.99881e-01,5.14776e-06,1.13567e-04
1.88000e+00,5.11900e-01,9.99903e-01,3.83455e-06,9.30267e-05
1.88000e+00,5.12075e-01,9.99908e-01,3.03628e-06,8.88152e-05
1.88000e+00,5.12250e-01,9.99906e-01,2.54961e-06,9.13201e-05
1.88000e+00,5.12425e-01,9.99900e-01,2.30265e-06,9.79666e-05
1.88000e+00,5.12600e-01,9.99886e-01,2.35372e-06,1.11367e-04
1.88000e+00,5.12775e-01,9.99845e-01,3.24668e-06,1.51472e-04
1.88000e+00,5.12950e-01,9.99385e-01,1.60077e-05,5.98629e-04
1.88000e+00,5.13125e-01,9.99771e-01,6.19925e-06,2.22686e-04
1.88000e+00,5.13300e-01,9.99939e-01,8.28687e-07,5.98337e-05
1.88000e+00,5.13475e-01,9.99950e-01,4.52914e-07,4.94275e-05
1.88000e+00,5.13650e-01,9.99954e-01,3.49561e-07,4.53276e-05
1.88000e+00,5.13825e-01,9.99958e-01,2.97952e-07,4.17703e-05
1.88000e+00,5.14000e-01,9.99962e-01,2.63513e-07,3.82283e-05
1.88500e+00,5.00000e-01,9.98781e-01,1.72189e-04,1.04710e-03
1.88500e+00,5.00175e-01,9.98639e-01,2.36847e-04,1.12461e-03
1.88500e+00,5.00350e-01,9.99519e-01,5.67706e-05,4.24525e-04
1.88500e+00,5.00525e-01,9.99854e-01,8.66449e-06,1.37106e-04
1.88500e+00,5.00700e-01,9.99890e-01,4.37941e-06,1.05609e-04
1.88500e+00,5.00875e-01,9.99901e-01,2.86724e-06,9.58480e-05
1.88500e+00,5.01050e-01,9.99905e-01,2.05265e-06,9.26283e-05
1.88500e+00,5.01225e-01,9.99906e-01,1.52465e-06,9.23230e-05
1.88500e+00,5.01400e-01,9.99905e-01,1.14848e-06,9.35400e-05
1.88500e+00,5.01575e-01,9.99904e-01,8.70036e-07,9.56119e-05
1.88500e+00,5.01750e-01,9.99901e-01,6.66669e-07,9.82231e-05
1.88500e+00,5.01925e-01,9.99898e-01,5.28576e-07,1.01346e-04
1.88500e+00,5.02100e-01,9.99894e-01,4.49395e-07,1.05336e-04
1.88500e+00,5.02275e-01,9.99888e-01,4.22237e-07,1.11186e-04
1.88500e+00,5.02450e-01,9.99879e-01,4.40825e-07,1.21053e-04
1.88500e+00,5.02625e-01,9.99860e-01,5.05380e-07,1.39652e-04
1.88500e+00,5.02800e-01,9.99821e-01,6.35236e-07,1.78622e-04
1.88500e+00,5.02975e-01,9.99725e-01,9.07088e-07,2.73887e-04
1.88500e+00,5.03150e-01,9.99414e-01,1.65359e-06,5.84824e-04
1.88500e+00,5.03325e-01,9.97372e-01,5.74802e-06,2.62230e-03
1.88500e+00,5.03500e-01,9.70722e-01,4.78488e-05,2.92301e-02
1.88500e+00,5.03675e-01,9.97844e-01,3.28875e-06,2.15320e-03
1.88500e+00,5.03850e-01,9.99012e-01,2.77091e-06,9.84738e-04
1.88500e+00,5.04025e-01,9.98650e-01,1.31764e-05,1.33702e-03
1.88500e+00,5.04200e-01,9.96941e-01,1.20848e-04,2.93832e-03
1.88500e+00,5.04375e-01,9.99884e-01,6.60685e-06,1.08962e-04
1.88500e+00,5.04550e-01,9.99929e-01,2.62151e-06,6.85617e-05
1.88500e+00,5.04725e-01,9.99938e-01,1.60607e-06,6.03060e-05
1.88500e+00,5.04900e-01,9.99943e-01,1.19032e-06,5.57610e-05
1.88500e+00,5.05075e-01,9.99946e-01,9.78948e-07,5.26709e-05
1.88500e+00,5.05250e-01,9.99948e-01,8.58374e-07,5.07555e-05
1.88500e+00,5.05425e-01,9.99949e-01,7.85422e-07,4.99727e-05
1.88500e+00,5.05600e-01,9.99949e-01,7.40541e-07,5.02920e-05
1.88500e+00,5.05775e-01,9.99948e-01,7.13732e-07,5.16414e-05
1.88500e+00,5.05950e-01,9.99945e-01,6.99361e-07,5.38853e-05
1.88500e+00,5.06125e-01,9.99942e-01,6.93988e-07,5.68171e-05
1.88500e+00,5.06300e-01,9.99939e-01,6.95371e-07,6.01657e-05
1.88500e+00,5.06475e-01,9.99936e-01,7.02000e-07,6.36169e-05
1.88500e+00,5.06650e-01,9.99932e-01,7.12894e-07,6.68438e-05
1.88500e+00,5.06825e-01,9.99930e-01,7.27546e-07,6.95422e-05
1.88500e+00,5.07000e-01,9.99928e-01,7.45926e-07,7.14612e-05
1.88500e+00,5.07175e-01,9.99927e-01,7.68485e-07,7.24279e-05
1.88500e+00,5.07350e-01,9.99927e-01,7.96103e-07,7.23621e-05
1.88500e+00,5.07525e-01,9.99928e-01,8.29940e-07,7.12823e-05
1.88500e+00,5.07700e-01,9.99930e-01,8.71178e-07,6.92904e-05
1.88500e+00,5.07875e-01,9.99933e-01,9.20739e-07,6.65676e-05
1.88500e+00,5.08050e-01,9.99936e-01,9.79068e-07,6.33248e-05
1.88500e+00,5.08225e-01,9.99939e-01,1.04614e-06,5.97754e-05
1.88500e+00,5.08400e-01,9.99943e-01,1.12186e-06,5.61079e-05
1.88500e+00,5.08575e-01,9.99946e-01,1.20709e-06,5.24813e-05
1.88500e+00,5.08750e-01,9.99950e-01,1.30544e-06,4.90436e-05
1.88500e+00,5.08925e-01,9.99953e-01,1.42545e-06,4.59650e-05
1.88500e+00,5.09100e-01,9.99955e-01,1.58224e-06,4.34717e-05
1.88500e+00,5.09275e-01,9.99956e-01,1.79837e-06,4.18675e-05
1.88500e+00,5.09450e-01,9.99956e-01,2.10609e-06,4.15572e-05
1.88500e+00,5.09625e-01,9.99954e-01,2.55565e-06,4.31067e-05
1.88500e+00,5.09800e-01,9.99949e-01,3.23885e-06,4.73937e-05
1.88500e+00,5.09975e-01,9.99940e-01,4.35472e-06,5.59984e-05
1.88500e+00,5.10150e-01,9.99921e-01,6.43508e-06,7.24531e-05
1.88500e+00,5.10325e-01,9.99881e-01,1.14400e-05,1.07957e-04
1.88500e+00,5.10500e-01,9.99737e-01,3.27728e-05,2.30463e-04
1.88500e+00,5.10675e-01,9.94026e-01,1.06622e-03,4.90826e-03
1.88500e+00,5.10850e-01,9.99261e-01,1.44254e-04,5.94873e-04
1.88500e+00,5.11025e-01,9.99525e-01,9.00362e-05,3.84564e-04
1.88500e+00,5.11200e-01,9.99078e-01,2.32541e-04,6.89075e-04
1.88500e+00,5.11375e-01,8.03044e-01,8.45544e-02,1.12402e-01
1.88500e+00,5.11550e-01,9.97325e-01,2.39447e-04,2.43566e-03
1.88500e+00,5.11725e-01,9.75387e-01,6.91542e-05,2.45442e-02
1.88500e+00,5.11900e-01,9.98934e-01,1.96489e-05,1.04653e-03
1.88500e+00,5.12075e-01,9.99701e-01,1.11252e-05,2.88307e-04
1.88500e+00,5.12250e-01,9.99840e-01,7.18378e-06,1.53011e-04
1.88500e+00,5.12425e-01,9.99881e-01,5.06095e-06,1.13977e-04
1.88500e+00,5.12600e-01,9.99896e-01,3.81109e-06,1.00573e-04
1.88500e+00,5.12775e-01,9.99901e-01,3.04565e-06,9.59960e-05
1.88500e+00,5.12950e-01,9.99902e-01,2.59700e-06,9.56328e-05
1.88500e+00,5.13125e-01,9.99898e-01,2.42549e-06,9.97091e-05
1.88500e+00,5.13300e-01,9.99882e-01,2.69261e-06,1.15217e-04
1.88500e+00,5.13475e-01,9.99800e-01,4.88779e-06,1.95087e-04
1.88500e+00,5.13650e-01,2.20254e-01,2.18269e-02,7.57919e-01
1.88500e+00,5.13825e-01,9.99923e-01,1.44475e-06,7.57719e-05
1.88500e+00,5.14000e-01,9.99958e-01,4.76565e-07,4.16550e-05
1.89000e+00,5.00000e-01,9.99795e-01,1.71808e-05,1.87482e-04
1.89000e+00,5.00175e-01,9.99559e-01,4.87509e-05,3.91905e-04
1.89000e+00,5.00350e-01,9.97163e-01,3.86422e-04,2.45016e-03
1.89000e+00,5.00525e-01,9.92733e-01,1.11463e-03,6.15209e-03
1.89000e+00,5.00700e-01,9.98917e-01,1.84016e-04,8.99126e-04
1.89000e+00,5.00875e-01,9.63895e-01,6.76716e-03,2.93383e-02
1.89000e+00,5.01050e-01,9.99805e-01,1.65959e-05,1.78771e-04
1.89000e+00,5.01225e-01,9.99879e-01,5.37807e-06,1.15180e-04
1.89000e+00,5.01400e-01,9.99896e-01,2.95743e-06,1.01214e-04
1.89000e+00,5.01575e-01,9.99902e-01,1.88994e-06,9.63171e-05
1.89000e+00,5.01750e-01,9.99904e-01,1.31135e-06,9.45789e-05
1.89000e+00,5.01925e-01,9.99905e-01,9.82745e-07,9.41258e-05
1.89000e+00,5.02100e-01,9.99905e-01,8.01645e-07,9.41915e-05
1.89000e+00,5.02275e-01,9.99905e-01,7.11055e-07,9.45403e-05
1.89000e+00,5.02450e-01,9.99904e-01,6.75481e-07,9.53200e-05
1.89000e+00,5.02625e-01,9.99902e-01,6.73574e-07,9.70309e-05
1.89000e+00,5.02800e-01,9.99899e-01,6.95227e-07,1.00597e-04
1.89000e+00,5.02975e-01,9.99892e-01,7.40221e-07,1.07668e-04
1.89000e+00,5.03150e-01,9.99878e-01,8.19320e-07,1.21510e-04
1.89000e+00,5.03325e-01,9.99849e-01,9.62169e-07,1.49610e-04
1.89000e+00,5.03500e-01,9.99786e-01,1.24792e-06,2.12676e-04
1.89000e+00,5.03675e-01,9.99612e-01,1.94215e-06,3.86122e-04
1.89000e+00,5.03850e-01,9.98872e-01,4.49255e-06,1.12358e-03
1.89000e+00,5.04025e-01,9.87017e-01,3.82849e-05,1.29444e-02
1.89000e+00,5.04200e-01,9.94821e-01,1.11018e-05,5.16748e-03
1.89000e+00,5.04375e-01,9.98729e-01,2.55481e-06,1.26859e-03
1.89000e+00,5.04550e-01,9.99036e-01,4.14892e-06,9.59804e-04
1.89000e+00,5.04725e-01,9.92750e-01,1.27946e-04,7.12235e-03
1.89000e+00,5.04900e-01,9.99715e-01,1.53105e-05,2.69880e-04
1.89000e+00,5.05075e-01,9.99923e-01,3.90512e-06,7.32154e-05
1.89000e+00,5.05250e-01,9.99940e-01,2.10465e-06,5.77340e-05
1.89000e+00,5.05425e-01,9.99945e-01,1.46956e-06,5.36734e-05
1.89000e+00,5.05600e-01,9.99946e-01,1.16572e-06,5.23830e-05
1.89000e+00,5.05775e-01,9.99946e-01,9.95403e-07,5.26760e-05
1.89000e+00,5.05950e-01,9.99945e-01,8.90425e-07,5.41710e-05
1.89000e+00,5.06125e-01,9.99943e-01,8.21455e-07,5.65720e-05
1.89000e+00,5.06300e-01,9.99940e-01,7.73730e-07,5.95526e-05
1.89000e+00,5.06475e-01,9.99936e-01,7.39042e-07,6.27644e-05
1.89000e+00,5.06650e-01,9.99933e-01,7.12453e-07,6.58461e-05
